channel,impressions,clicks,ad_platform,apps_flyer,date,spends,cpi,country
Programmatic,,15,0.0,0,2023-10-23,0.0,1461,Others
Organic,0,0,0.0,41,2023-10-23,0.0,1462,Others
Organic,0,0,0.0,106,2023-10-23,0.0,1463,UAE
Organic,0,0,0.0,4,2023-10-23,0.0,1464,Others
Organic,0,0,0.0,5,2023-10-23,0.0,1465,UAE
Organic,0,0,0.0,212,2023-10-23,0.0,1466,KSA
Apple Search,0,0,0.0,1,2023-10-23,0.0,1467,UAE
Apple Search,0,0,0.0,2,2023-10-23,0.0,1468,KSA
Apple Search,0,0,0.0,1,2023-10-23,0.0,1469,KSA
Apple Search,0,0,0.0,3,2023-10-23,0.0,1470,UAE
YouTube,0,0,0.0,52,2023-10-23,0.0,1471,Others
TikTok,0,0,0.0,0,2023-10-23,0.0,1472,Others
TikTok,0,0,0.0,0,2023-10-23,0.0,1473,KSA
TikTok,0,0,0.0,2,2023-10-23,0.0,1474,Others
TikTok,0,0,0.0,0,2023-10-23,0.0,1475,UAE
TikTok,0,0,0.0,0,2023-10-23,0.0,1476,Others
Apple Search,31711,90,8.0,0,2023-10-24,108.83,1477,KSA
Apple Search,204,2,1.0,0,2023-10-24,0.5,1478,UAE
Apple Search,3408,43,10.0,0,2023-10-24,59.86,1479,Others
YouTube,322684,6983,450.0,195,2023-10-24,526.66000000000000,1480,KSA
TikTok,0,0,0.0,0,2023-10-24,0.0,1481,KSA
TikTok,0,0,0.0,0,2023-10-24,0.0,1482,UAE
TikTok,64316,5360,105.0,104,2023-10-24,100.0,1483,KSA
TikTok,0,0,0.0,0,2023-10-24,0.0,1484,UAE
Programmatic,,27,0.0,0,2023-10-24,0.0,1485,Others
Organic,0,0,0.0,0,2023-10-24,0.0,1486,Others
Organic,0,0,0.0,14,2023-10-24,0.0,1487,UAE
Organic,0,0,0.0,1,2023-10-24,0.0,1488,KSA
Organic,0,0,0.0,33,2023-10-24,0.0,1489,Others
Organic,0,0,0.0,216,2023-10-24,0.0,1490,KSA
Organic,0,0,0.0,113,2023-10-24,0.0,1491,UAE
Apple Search,0,0,0.0,1,2023-10-24,0.0,1492,KSA
Apple Search,0,0,0.0,1,2023-10-24,0.0,1493,UAE
Apple Search,0,0,0.0,1,2023-10-24,0.0,1494,KSA
YouTube,0,0,0.0,36,2023-10-24,0.0,1495,Others
TikTok,0,0,0.0,0,2023-10-24,0.0,1496,KSA
TikTok,0,0,0.0,1,2023-10-24,0.0,1497,Others
TikTok,0,0,0.0,0,2023-10-24,0.0,1498,Others
TikTok,0,0,0.0,0,2023-10-24,0.0,1499,Others
TikTok,0,0,0.0,0,2023-10-24,0.0,1500,UAE
Apple Search,1403,35,10.0,0,2023-10-25,108.68000000000000,1501,UAE
Apple Search,2495,35,5.0,0,2023-10-25,64.81,1502,Others
Apple Search,17340,65,16.0,0,2023-10-25,100.05,1503,KSA
YouTube,310641,6063,438.0,213,2023-10-25,519.7300000000000,1504,KSA
TikTok,0,0,0.0,0,2023-10-25,0.0,1505,KSA
TikTok,0,0,0.0,0,2023-10-25,0.0,1506,UAE
TikTok,62926,4967,105.0,95,2023-10-25,100.0,1507,KSA
TikTok,0,0,0.0,0,2023-10-25,0.0,1508,UAE
Programmatic,,21,0.0,0,2023-10-25,0.0,1509,Others
Organic,0,0,0.0,5,2023-10-25,0.0,1510,UAE
Organic,0,0,0.0,10,2023-10-25,0.0,1511,Others
Organic,0,0,0.0,2,2023-10-25,0.0,1512,KSA
Organic,0,0,0.0,48,2023-10-25,0.0,1513,Others
Organic,0,0,0.0,109,2023-10-25,0.0,1514,UAE
Organic,0,0,0.0,217,2023-10-25,0.0,1515,KSA
Apple Search,0,0,0.0,2,2023-10-25,0.0,1516,UAE
Apple Search,0,0,0.0,1,2023-10-25,0.0,1517,KSA
Apple Search,0,0,0.0,5,2023-10-25,0.0,1518,KSA
Apple Search,0,0,0.0,5,2023-10-25,0.0,1519,KSA
Apple Search,0,0,0.0,4,2023-10-25,0.0,1520,KSA
Apple Search,0,0,0.0,2,2023-10-25,0.0,1521,KSA
Apple Search,0,0,0.0,4,2023-10-25,0.0,1522,UAE
Apple Search,0,0,0.0,3,2023-10-25,0.0,1523,KSA
YouTube,0,0,0.0,37,2023-10-25,0.0,1524,Others
TikTok,0,0,0.0,0,2023-10-25,0.0,1525,KSA
TikTok,0,0,0.0,0,2023-10-25,0.0,1526,Others
TikTok,0,0,0.0,0,2023-10-25,0.0,1527,KSA
TikTok,0,0,0.0,3,2023-10-25,0.0,1528,Others
TikTok,0,0,0.0,0,2023-10-25,0.0,1529,UAE
TikTok,0,0,0.0,0,2023-10-25,0.0,1530,Others
TikTok,0,0,0.0,0,2023-10-25,0.0,1531,KSA
Apple Search,1216,33,16.0,0,2023-10-26,55.89,1532,KSA
Apple Search,2948,51,5.0,0,2023-10-26,67.49,1533,Others
Apple Search,1419,31,12.0,0,2023-10-26,57.71,1534,UAE
YouTube,297784,6067,410.0,190,2023-10-26,515.96000000000000,1535,KSA
TikTok,0,0,0.0,0,2023-10-26,0.0,1536,KSA
TikTok,0,0,0.0,0,2023-10-26,0.0,1537,UAE
TikTok,31733,3863,51.0,69,2023-10-26,100.0,1538,KSA
TikTok,0,0,0.0,0,2023-10-26,0.0,1539,UAE
Programmatic,,24,0.0,0,2023-10-26,0.0,1540,Others
Organic,0,0,0.0,8,2023-10-26,0.0,1541,UAE
Organic,0,0,0.0,3,2023-10-26,0.0,1542,Others
Organic,0,0,0.0,1,2023-10-26,0.0,1543,KSA
Organic,0,0,0.0,34,2023-10-26,0.0,1544,Others
Organic,0,0,0.0,249,2023-10-26,0.0,1545,KSA
Organic,0,0,0.0,137,2023-10-26,0.0,1546,UAE
Apple Search,0,0,0.0,2,2023-10-26,0.0,1547,Others
Apple Search,0,0,0.0,5,2023-10-26,0.0,1548,UAE
Apple Search,0,0,0.0,4,2023-10-26,0.0,1549,KSA
Apple Search,0,0,0.0,2,2023-10-26,0.0,1550,KSA
Apple Search,0,0,0.0,6,2023-10-26,0.0,1551,KSA
Apple Search,0,0,0.0,1,2023-10-26,0.0,1552,Others
Apple Search,0,0,0.0,4,2023-10-26,0.0,1553,UAE
Apple Search,0,0,0.0,1,2023-10-26,0.0,1554,KSA
YouTube,0,0,0.0,28,2023-10-26,0.0,1555,Others
TikTok,0,0,0.0,0,2023-10-26,0.0,1556,Others
TikTok,0,0,0.0,0,2023-10-26,0.0,1557,KSA
TikTok,0,0,0.0,0,2023-10-26,0.0,1558,Others
TikTok,0,0,0.0,0,2023-10-26,0.0,1559,Others
TikTok,0,0,0.0,0,2023-10-26,0.0,1560,Others
TikTok,0,0,0.0,0,2023-10-26,0.0,1561,UAE
Apple Search,4160,48,4.0,0,2023-10-27,60.46,1562,Others
Apple Search,1545,34,15.0,0,2023-10-27,76.38,1563,UAE
Apple Search,2240,68,31.0,0,2023-10-27,104.65,1564,KSA
YouTube,289509,6259,418.0,196,2023-10-27,515.85,1565,KSA
TikTok,0,0,0.0,0,2023-10-27,0.0,1566,KSA
TikTok,0,0,0.0,0,2023-10-27,0.0,1567,UAE
TikTok,43733,5536,77.0,70,2023-10-27,100.0,1568,KSA
TikTok,0,0,0.0,0,2023-10-27,0.0,1569,UAE
Programmatic,,24,0.0,0,2023-10-27,0.0,1570,Others
Organic,0,0,0.0,9,2023-10-27,0.0,1571,UAE
Organic,0,0,0.0,2,2023-10-27,0.0,1572,KSA
Organic,0,0,0.0,6,2023-10-27,0.0,1573,Others
Organic,0,0,0.0,46,2023-10-27,0.0,1574,Others
Organic,0,0,0.0,116,2023-10-27,0.0,1575,UAE
Organic,0,0,0.0,231,2023-10-27,0.0,1576,KSA
Apple Search,0,0,0.0,3,2023-10-27,0.0,1577,Others
Apple Search,0,0,0.0,3,2023-10-27,0.0,1578,UAE
Apple Search,0,0,0.0,12,2023-10-27,0.0,1579,KSA
Apple Search,0,0,0.0,1,2023-10-27,0.0,1580,KSA
Apple Search,0,0,0.0,6,2023-10-27,0.0,1581,KSA
Apple Search,0,0,0.0,1,2023-10-27,0.0,1582,Others
Apple Search,0,0,0.0,7,2023-10-27,0.0,1583,UAE
Apple Search,0,0,0.0,1,2023-10-27,0.0,1584,Others
YouTube,0,0,0.0,29,2023-10-27,0.0,1585,Others
TikTok,0,0,0.0,3,2023-10-27,0.0,1586,Others
TikTok,0,0,0.0,0,2023-10-27,0.0,1587,KSA
TikTok,0,0,0.0,0,2023-10-27,0.0,1588,Others
TikTok,0,0,0.0,0,2023-10-27,0.0,1589,UAE
TikTok,0,0,0.0,0,2023-10-27,0.0,1590,Others
Apple Search,850,13,7.0,0,2023-10-28,12.89,1591,Others
Apple Search,1066,33,14.0,0,2023-10-28,71.36,1592,UAE
Apple Search,1534,66,30.0,0,2023-10-28,82.6,1593,KSA
YouTube,335764,7415,442.0,198,2023-10-28,505.12000000000000,1594,KSA
TikTok,0,0,0.0,0,2023-10-28,0.0,1595,KSA
TikTok,0,0,0.0,0,2023-10-28,0.0,1596,UAE
TikTok,56489,7003,111.0,97,2023-10-28,100.0,1597,KSA
TikTok,0,0,0.0,0,2023-10-28,0.0,1598,UAE
Programmatic,,24,0.0,0,2023-10-28,0.0,1599,Others
Organic,0,0,0.0,5,2023-10-28,0.0,1600,Others
Organic,0,0,0.0,1,2023-10-28,0.0,1601,KSA
Organic,0,0,0.0,4,2023-10-28,0.0,1602,UAE
Organic,0,0,0.0,34,2023-10-28,0.0,1603,Others
Organic,0,0,0.0,255,2023-10-28,0.0,1604,KSA
Organic,0,0,0.0,155,2023-10-28,0.0,1605,UAE
Apple Search,0,0,0.0,3,2023-10-28,0.0,1606,UAE
Apple Search,0,0,0.0,1,2023-10-28,0.0,1607,Others
Apple Search,0,0,0.0,1,2023-10-28,0.0,1608,Others
Apple Search,0,0,0.0,8,2023-10-28,0.0,1609,KSA
Apple Search,0,0,0.0,3,2023-10-28,0.0,1610,KSA
Apple Search,0,0,0.0,12,2023-10-28,0.0,1611,KSA
Apple Search,0,0,0.0,1,2023-10-28,0.0,1612,Others
Apple Search,0,0,0.0,3,2023-10-28,0.0,1613,KSA
Apple Search,0,0,0.0,7,2023-10-28,0.0,1614,UAE
Apple Search,0,0,0.0,2,2023-10-28,0.0,1615,Others
Apple Search,0,0,0.0,1,2023-10-28,0.0,1616,KSA
YouTube,0,0,0.0,33,2023-10-28,0.0,1617,Others
TikTok,0,0,0.0,0,2023-10-28,0.0,1618,Others
TikTok,0,0,0.0,0,2023-10-28,0.0,1619,KSA
TikTok,0,0,0.0,2,2023-10-28,0.0,1620,Others
TikTok,0,0,0.0,0,2023-10-28,0.0,1621,UAE
TikTok,0,0,0.0,0,2023-10-28,0.0,1622,Others
Apple Search,2417,37,7.0,0,2023-10-29,57.480000000000000,1623,Others
Apple Search,1514,32,15.0,0,2023-10-29,43.53,1624,UAE
Apple Search,1279,44,18.0,0,2023-10-29,43.11,1625,KSA
YouTube,351472,7727,433.0,168,2023-10-29,501.97,1626,KSA
TikTok,0,0,0.0,0,2023-10-29,0.0,1627,KSA
TikTok,0,0,0.0,0,2023-10-29,0.0,1628,UAE
TikTok,50905,7698,95.0,94,2023-10-29,100.0,1629,KSA
TikTok,0,0,0.0,0,2023-10-29,0.0,1630,UAE
Programmatic,,27,0.0,0,2023-10-29,0.0,1631,Others
Organic,0,0,0.0,6,2023-10-29,0.0,1632,Others
Organic,0,0,0.0,49,2023-10-29,0.0,1633,Others
Organic,0,0,0.0,2,2023-10-29,0.0,1634,KSA
Organic,0,0,0.0,5,2023-10-29,0.0,1635,UAE
Organic,0,0,0.0,137,2023-10-29,0.0,1636,UAE
Organic,0,0,0.0,248,2023-10-29,0.0,1637,KSA
Apple Search,0,0,0.0,2,2023-10-29,0.0,1638,UAE
Apple Search,0,0,0.0,1,2023-10-29,0.0,1639,Others
Apple Search,0,0,0.0,9,2023-10-29,0.0,1640,KSA
Apple Search,0,0,0.0,5,2023-10-29,0.0,1641,KSA
Apple Search,0,0,0.0,9,2023-10-29,0.0,1642,KSA
Apple Search,0,0,0.0,7,2023-10-29,0.0,1643,UAE
Apple Search,0,0,0.0,1,2023-10-29,0.0,1644,Others
YouTube,0,0,0.0,44,2023-10-29,0.0,1645,Others
TikTok,0,0,0.0,3,2023-10-29,0.0,1646,Others
TikTok,0,0,0.0,0,2023-10-29,0.0,1647,Others
TikTok,0,0,0.0,0,2023-10-29,0.0,1648,KSA
TikTok,0,0,0.0,0,2023-10-29,0.0,1649,Others
TikTok,0,0,0.0,0,2023-10-29,0.0,1650,UAE
Apple Search,215,6,2.0,0,2023-10-30,8.61,1651,KSA
Apple Search,706,11,1.0,0,2023-10-30,23.35,1652,Others
Apple Search,1093,24,8.0,0,2023-10-30,75.51,1653,UAE
YouTube,223373,5331,370.0,178,2023-10-30,425.0,1654,KSA
TikTok,0,0,0.0,0,2023-10-30,0.0,1655,KSA
TikTok,0,0,0.0,0,2023-10-30,0.0,1656,UAE
TikTok,38508,5516,54.0,67,2023-10-30,69.65,1657,KSA
TikTok,0,0,0.0,0,2023-10-30,0.0,1658,UAE
Programmatic,,24,0.0,0,2023-10-30,0.0,1659,Others
Organic,0,0,0.0,56,2023-10-30,0.0,1660,Others
Organic,0,0,0.0,6,2023-10-30,0.0,1661,Others
Organic,0,0,0.0,261,2023-10-30,0.0,1662,KSA
Organic,0,0,0.0,5,2023-10-30,0.0,1663,UAE
Organic,0,0,0.0,16635,2023-10-30,0.0,1664,UAE
pokkt_int,0,0,0.0,0,2023-10-30,0.0,1665,Others
Apple Search,0,0,0.0,1,2023-10-30,0.0,1666,Others
Apple Search,0,0,0.0,6,2023-10-30,0.0,1667,UAE
Apple Search,0,0,0.0,1,2023-10-30,0.0,1668,KSA
Apple Search,0,0,0.0,1,2023-10-30,0.0,1669,Others
Apple Search,0,0,0.0,2,2023-10-30,0.0,1670,UAE
YouTube,0,0,0.0,22,2023-10-30,0.0,1671,Others
TikTok,0,0,0.0,0,2023-10-30,0.0,1672,Others
TikTok,0,0,0.0,0,2023-10-30,0.0,1673,KSA
TikTok,0,0,0.0,1,2023-10-30,0.0,1674,Others
TikTok,0,0,0.0,0,2023-10-30,0.0,1675,Others
TikTok,0,0,0.0,0,2023-10-30,0.0,1676,UAE
Apple Search,1425,30,5.0,0,2023-10-31,69.14,1677,Others
Apple Search,1293,18,5.0,0,2023-10-31,49.57,1678,UAE
Apple Search,1313,48,15.0,0,2023-10-31,58.72,1679,KSA
YouTube,300933,7096,437.0,195,2023-10-31,550.43000000000000,1680,KSA
TikTok,0,0,0.0,0,2023-10-31,0.0,1681,KSA
TikTok,0,0,0.0,0,2023-10-31,0.0,1682,UAE
TikTok,53242,6856,91.0,87,2023-10-31,100.0,1683,KSA
TikTok,0,0,0.0,0,2023-10-31,0.0,1684,UAE
Programmatic,,24,0.0,0,2023-10-31,0.0,1685,Others
Organic,0,0,0.0,41,2023-10-31,0.0,1686,Others
Organic,0,0,0.0,3,2023-10-31,0.0,1687,UAE
Organic,0,0,0.0,6915,2023-10-31,0.0,1688,UAE
Organic,0,0,0.0,96,2023-10-31,0.0,1689,KSA
Organic,0,0,0.0,1,2023-10-31,0.0,1690,KSA
Organic,0,0,0.0,2,2023-10-31,0.0,1691,Others
Apple Search,0,0,0.0,2,2023-10-31,0.0,1692,UAE
Apple Search,0,0,0.0,1,2023-10-31,0.0,1693,UAE
Apple Search,0,0,0.0,1,2023-10-31,0.0,1694,Others
Apple Search,0,0,0.0,6,2023-10-31,0.0,1695,KSA
Apple Search,0,0,0.0,2,2023-10-31,0.0,1696,KSA
Apple Search,0,0,0.0,6,2023-10-31,0.0,1697,KSA
YouTube,0,0,0.0,23,2023-10-31,0.0,1698,Others
TikTok,0,0,0.0,0,2023-10-31,0.0,1699,KSA
TikTok,0,0,0.0,0,2023-10-31,0.0,1700,Others
TikTok,0,0,0.0,5,2023-10-31,0.0,1701,Others
TikTok,0,0,0.0,0,2023-10-31,0.0,1702,UAE
TikTok,0,0,0.0,0,2023-10-31,0.0,1703,Others
Apple Search,1329,32,8.0,0,2023-11-01,61.050000000000000,1704,Others
Apple Search,1928,30,10.0,0,2023-11-01,77.21,1705,UAE
Apple Search,1374,35,16.0,0,2023-11-01,43.520000000000000,1706,KSA
YouTube,378958,8247,515.0,191,2023-11-01,558.27,1707,KSA
TikTok,0,0,0.0,0,2023-11-01,0.0,1708,UAE
TikTok,61171,5932,97.0,91,2023-11-01,100.0,1709,KSA
TikTok,0,0,0.0,0,2023-11-01,0.0,1710,UAE
Programmatic,,21,0.0,0,2023-11-01,0.0,1711,Others
Organic,0,0,0.0,3,2023-11-01,0.0,1712,UAE
Organic,0,0,0.0,1,2023-11-01,0.0,1713,Others
Organic,0,0,0.0,18,2023-11-01,0.0,1714,Others
Organic,0,0,0.0,53,2023-11-01,0.0,1715,KSA
Organic,0,0,0.0,1152,2023-11-01,0.0,1716,UAE
Apple Search,0,0,0.0,2,2023-11-01,0.0,1717,UAE
Apple Search,0,0,0.0,2,2023-11-01,0.0,1718,Others
Apple Search,0,0,0.0,1,2023-11-01,0.0,1719,KSA
Apple Search,0,0,0.0,1,2023-11-01,0.0,1720,Others
Apple Search,0,0,0.0,2,2023-11-01,0.0,1721,KSA
Apple Search,0,0,0.0,1,2023-11-01,0.0,1722,Others
Apple Search,0,0,0.0,5,2023-11-01,0.0,1723,KSA
Apple Search,0,0,0.0,1,2023-11-01,0.0,1724,KSA
Apple Search,0,0,0.0,3,2023-11-01,0.0,1725,UAE
Apple Search,0,0,0.0,1,2023-11-01,0.0,1726,Others
YouTube,0,0,0.0,32,2023-11-01,0.0,1727,Others
TikTok,0,0,0.0,0,2023-11-01,0.0,1728,Others
TikTok,0,0,0.0,0,2023-11-01,0.0,1729,KSA
TikTok,0,0,0.0,3,2023-11-01,0.0,1730,Others
TikTok,0,0,0.0,0,2023-11-01,0.0,1731,UAE
TikTok,0,0,0.0,0,2023-11-01,0.0,1732,Others
Apple Search,889,14,4.0,0,2023-11-02,63.33,1733,UAE
Apple Search,1457,30,3.0,0,2023-11-02,45.04,1734,Others
Apple Search,938,32,12.0,0,2023-11-02,35.75,1735,KSA
YouTube,355685,6116,571.0,218,2023-11-02,532.27,1736,KSA
TikTok,0,0,0.0,0,2023-11-02,0.0,1737,KSA
TikTok,0,0,0.0,0,2023-11-02,0.0,1738,UAE
TikTok,63611,6990,87.0,79,2023-11-02,100.0,1739,KSA
TikTok,0,0,0.0,0,2023-11-02,0.0,1740,UAE
Programmatic,,18,0.0,0,2023-11-02,0.0,1741,Others
Organic,0,0,0.0,3,2023-11-02,0.0,1742,KSA
Organic,0,0,0.0,4,2023-11-02,0.0,1743,Others
Organic,0,0,0.0,2,2023-11-02,0.0,1744,UAE
Organic,0,0,0.0,17,2023-11-02,0.0,1745,Others
Organic,0,0,0.0,41,2023-11-02,0.0,1746,KSA
Organic,0,0,0.0,344,2023-11-02,0.0,1747,UAE
Apple Search,0,0,0.0,2,2023-11-02,0.0,1748,Others
Apple Search,0,0,0.0,5,2023-11-02,0.0,1749,KSA
Apple Search,0,0,0.0,1,2023-11-02,0.0,1750,KSA
Apple Search,0,0,0.0,1,2023-11-02,0.0,1751,UAE
Apple Search,0,0,0.0,1,2023-11-02,0.0,1752,Others
Apple Search,0,0,0.0,2,2023-11-02,0.0,1753,KSA
Apple Search,0,0,0.0,1,2023-11-02,0.0,1754,Others
Apple Search,0,0,0.0,1,2023-11-02,0.0,1755,UAE
YouTube,0,0,0.0,36,2023-11-02,0.0,1756,Others
TikTok,0,0,0.0,0,2023-11-02,0.0,1757,KSA
TikTok,0,0,0.0,0,2023-11-02,0.0,1758,Others
TikTok,0,0,0.0,3,2023-11-02,0.0,1759,Others
TikTok,0,0,0.0,0,2023-11-02,0.0,1760,Others
TikTok,0,0,0.0,0,2023-11-02,0.0,1761,UAE
Apple Search,1492,27,6.0,0,2023-11-03,64.17,1762,Others
Apple Search,988,19,7.0,0,2023-11-03,30.86,1763,UAE
Apple Search,2129,51,15.0,0,2023-11-03,57.69,1764,KSA
YouTube,476954,8060,608.0,214,2023-11-03,658.98,1765,KSA
TikTok,0,0,0.0,0,2023-11-03,0.0,1766,KSA
TikTok,57602,10564,119.0,111,2023-11-03,141.62,1767,KSA
TikTok,0,0,0.0,0,2023-11-03,0.0,1768,UAE
Programmatic,,9,0.0,0,2023-11-03,0.0,1769,Others
Organic,0,0,0.0,2,2023-11-03,0.0,1770,KSA
Organic,0,0,0.0,3,2023-11-03,0.0,1771,UAE
Organic,0,0,0.0,6,2023-11-03,0.0,1772,Others
Organic,0,0,0.0,25,2023-11-03,0.0,1773,Others
Organic,0,0,0.0,4,2023-11-03,0.0,1774,UAE
Organic,0,0,0.0,50,2023-11-03,0.0,1775,KSA
pokkt_int,0,0,0.0,0,2023-11-03,0.0,1776,Others
Apple Search,0,0,0.0,4,2023-11-03,0.0,1777,UAE
Apple Search,0,0,0.0,3,2023-11-03,0.0,1778,KSA
Apple Search,0,0,0.0,2,2023-11-03,0.0,1779,Others
Apple Search,0,0,0.0,2,2023-11-03,0.0,1780,KSA
Apple Search,0,0,0.0,4,2023-11-03,0.0,1781,KSA
Apple Search,0,0,0.0,1,2023-11-03,0.0,1782,KSA
Apple Search,0,0,0.0,4,2023-11-03,0.0,1783,UAE
YouTube,0,0,0.0,43,2023-11-03,0.0,1784,Others
TikTok,0,0,0.0,0,2023-11-03,0.0,1785,KSA
TikTok,0,0,0.0,0,2023-11-03,0.0,1786,Others
TikTok,0,0,0.0,6,2023-11-03,0.0,1787,Others
TikTok,0,0,0.0,0,2023-11-03,0.0,1788,UAE
TikTok,0,0,0.0,0,2023-11-03,0.0,1789,Others
Apple Search,1372,21,4.0,0,2023-11-04,55.97,1790,Others
Apple Search,1332,27,4.0,0,2023-11-04,79.540000000000000,1791,UAE
Apple Search,2213,55,24.0,0,2023-11-04,58.89,1792,KSA
YouTube,738090,13838,897.0,368,2023-11-04,1253.2600000000000,1793,KSA
TikTok,0,0,0.0,0,2023-11-04,0.0,1794,UAE
TikTok,48122,13026,106.0,104,2023-11-04,160.0,1795,KSA
TikTok,0,0,0.0,0,2023-11-04,0.0,1796,UAE
Programmatic,,18,0.0,0,2023-11-04,0.0,1797,Others
Organic,0,0,0.0,5,2023-11-04,0.0,1798,Others
Organic,0,0,0.0,1,2023-11-04,0.0,1799,KSA
Organic,0,0,0.0,18,2023-11-04,0.0,1800,Others
Organic,0,0,0.0,59,2023-11-04,0.0,1801,KSA
Organic,0,0,0.0,11,2023-11-04,0.0,1802,UAE
Apple Search,0,0,0.0,2,2023-11-04,0.0,1803,UAE
Apple Search,0,0,0.0,1,2023-11-04,0.0,1804,Others
Apple Search,0,0,0.0,10,2023-11-04,0.0,1805,KSA
Apple Search,0,0,0.0,3,2023-11-04,0.0,1806,KSA
Apple Search,0,0,0.0,5,2023-11-04,0.0,1807,KSA
Apple Search,0,0,0.0,1,2023-11-04,0.0,1808,UAE
YouTube,0,0,0.0,55,2023-11-04,0.0,1809,Others
YouTube,0,0,0.0,2,2023-11-04,0.0,1810,UAE
TikTok,0,0,0.0,0,2023-11-04,0.0,1811,Others
TikTok,0,0,0.0,3,2023-11-04,0.0,1812,Others
TikTok,0,0,0.0,0,2023-11-04,0.0,1813,Others
TikTok,0,0,0.0,0,2023-11-04,0.0,1814,UAE
Apple Search,963,27,9.0,0,2023-11-05,50.03,1815,Others
Apple Search,638,17,6.0,0,2023-11-05,42.96,1816,UAE
Apple Search,1705,43,15.0,0,2023-11-05,45.930000000000000,1817,KSA
YouTube,543921,10563,709.0,297,2023-11-05,954.93000000000000,1818,KSA
TikTok,0,0,0.0,0,2023-11-05,0.0,1819,KSA
TikTok,0,0,0.0,0,2023-11-05,0.0,1820,UAE
TikTok,43019,12292,96.0,104,2023-11-05,160.0,1821,KSA
TikTok,0,0,0.0,0,2023-11-05,0.0,1822,UAE
Programmatic,,2,0.0,0,2023-11-05,0.0,1823,Others
Organic,0,0,0.0,1,2023-11-05,0.0,1824,KSA
Organic,0,0,0.0,5,2023-11-05,0.0,1825,UAE
Organic,0,0,0.0,4,2023-11-05,0.0,1826,Others
Organic,0,0,0.0,24,2023-11-05,0.0,1827,Others
Organic,0,0,0.0,30,2023-11-05,0.0,1828,KSA
Organic,0,0,0.0,14,2023-11-05,0.0,1829,UAE
Apple Search,0,0,0.0,1,2023-11-05,0.0,1830,UAE
Apple Search,0,0,0.0,3,2023-11-05,0.0,1831,Others
Apple Search,0,0,0.0,4,2023-11-05,0.0,1832,KSA
Apple Search,0,0,0.0,2,2023-11-05,0.0,1833,KSA
Apple Search,0,0,0.0,2,2023-11-05,0.0,1834,KSA
Apple Search,0,0,0.0,1,2023-11-05,0.0,1835,Others
Apple Search,0,0,0.0,1,2023-11-05,0.0,1836,KSA
Apple Search,0,0,0.0,2,2023-11-05,0.0,1837,UAE
Apple Search,0,0,0.0,1,2023-11-05,0.0,1838,Others
YouTube,0,0,0.0,35,2023-11-05,0.0,1839,Others
YouTube,0,0,0.0,1,2023-11-05,0.0,1840,UAE
TikTok,0,0,0.0,0,2023-11-05,0.0,1841,Others
TikTok,0,0,0.0,0,2023-11-05,0.0,1842,KSA
TikTok,0,0,0.0,1,2023-11-05,0.0,1843,Others
TikTok,0,0,0.0,0,2023-11-05,0.0,1844,UAE
TikTok,0,0,0.0,0,2023-11-05,0.0,1845,Others
TikTok,0,0,0.0,0,2023-11-05,0.0,1846,KSA
Apple Search,938,18,6.0,0,2023-11-06,38.58,1847,UAE
Apple Search,3172,63,10.0,0,2023-11-06,89.97,1848,Others
Apple Search,1366,39,17.0,0,2023-11-06,43.72,1849,KSA
YouTube,472257,10162,763.0,328,2023-11-06,978.20000000000000,1850,KSA
TikTok,0,0,0.0,0,2023-11-06,0.0,1851,KSA
TikTok,0,0,0.0,0,2023-11-06,0.0,1852,UAE
TikTok,35558,12330,102.0,108,2023-11-06,150.0,1853,KSA
TikTok,0,0,0.0,0,2023-11-06,0.0,1854,UAE
Programmatic,,5,0.0,0,2023-11-06,0.0,1855,Others
Organic,0,0,0.0,6,2023-11-06,0.0,1856,Others
Organic,0,0,0.0,1,2023-11-06,0.0,1857,UAE
Organic,0,0,0.0,4,2023-11-06,0.0,1858,KSA
Organic,0,0,0.0,16,2023-11-06,0.0,1859,Others
Organic,0,0,0.0,25,2023-11-06,0.0,1860,KSA
Organic,0,0,0.0,15,2023-11-06,0.0,1861,UAE
Apple Search,0,0,0.0,3,2023-11-06,0.0,1862,UAE
Apple Search,0,0,0.0,4,2023-11-06,0.0,1863,KSA
Apple Search,0,0,0.0,7,2023-11-06,0.0,1864,KSA
Apple Search,0,0,0.0,4,2023-11-06,0.0,1865,KSA
Apple Search,0,0,0.0,1,2023-11-06,0.0,1866,Others
Apple Search,0,0,0.0,2,2023-11-06,0.0,1867,KSA
Apple Search,0,0,0.0,1,2023-11-06,0.0,1868,Others
Apple Search,0,0,0.0,1,2023-11-06,0.0,1869,UAE
YouTube,0,0,0.0,49,2023-11-06,0.0,1870,Others
TikTok,0,0,0.0,0,2023-11-06,0.0,1871,KSA
TikTok,0,0,0.0,0,2023-11-06,0.0,1872,Others
TikTok,0,0,0.0,1,2023-11-06,0.0,1873,Others
TikTok,0,0,0.0,0,2023-11-06,0.0,1874,Others
TikTok,0,0,0.0,0,2023-11-06,0.0,1875,UAE
Apple Search,4716,75,7.0,0,2023-11-07,105.71000000000000,1876,Others
Apple Search,3171,62,17.0,0,2023-11-07,82.65,1877,KSA
Apple Search,1510,32,8.0,0,2023-11-07,80.570000000000000,1878,UAE
YouTube,360008,7467,672.0,295,2023-11-07,805.5100000000000,1879,KSA
TikTok,0,0,0.0,0,2023-11-07,0.0,1880,UAE
